Date,Market,Company Name,Symbol,Price,Volume
2020-03-02,NYSE,Johnson & Johnson,JNJ,140.02,11508200
2020-03-03,NASDAQ,Apple Inc.,AAPL,72.33,319475600
2020-03-03,NASDAQ,Microsoft Corporation,MSFT,164.51,71677000
2020-03-03,NYSE,Berkshire Hathaway Inc.,BRK,313914,400
2020-03-03,NYSE,Johnson & Johnson,JNJ,135.59,13662500
2020-03-04,NASDAQ,Apple Inc.,AAPL,75.68,219178400
2020-03-04,NASDAQ,Microsoft Corporation,MSFT,170.55,49814400
2020-03-04,NYSE,Berkshire Hathaway Inc.,BRK,326125,400
2020-03-04,NYSE,Johnson & Johnson,JNJ,143.48,10560500
2020-03-05,NASDAQ,Apple Inc.,AAPL,73.23,187572800
2020-03-05,NASDAQ,Microsoft Corporation,MSFT,166.27,47817300
2020-03-05,NYSE,Berkshire Hathaway Inc.,BRK,315000,400
2020-03-05,NYSE,Johnson & Johnson,JNJ,142.01,11339200
2020-03-06,NASDAQ,Apple Inc.,AAPL,72.26,226176800
2020-03-06,NASDAQ,Microsoft Corporation,MSFT,161.57,72821100
2020-03-06,NYSE,Berkshire Hathaway Inc.,BRK,310894,500
2020-03-06,NYSE,Johnson & Johnson,JNJ,142.03,12239100
2020-03-09,NASDAQ,Apple Inc.,AAPL,66.54,286744800
2020-03-09,NASDAQ,Microsoft Corporation,MSFT,150.62,70419300
2020-03-09,NYSE,Berkshire Hathaway Inc.,BRK,290005,1100
2020-03-09,NYSE,Johnson & Johnson,JNJ,136.44,13848600
2020-03-10,NASDAQ,Apple Inc.,AAPL,71.33,285290000
2020-03-10,NASDAQ,Microsoft Corporation,MSFT,160.92,65354400
2020-03-10,NYSE,Berkshire Hathaway Inc.,BRK,303561,700
2020-03-10,NYSE,Johnson & Johnson,JNJ,141.64,12698100
2020-03-11,NASDAQ,Apple Inc.,AAPL,68.86,255598800
2020-03-11,NASDAQ,Microsoft Corporation,MSFT,153.63,56371600
2020-03-11,NYSE,Berkshire Hathaway Inc.,BRK,292130,600
2020-03-11,NYSE,Johnson & Johnson,JNJ,131.8,17763400
2020-03-12,NASDAQ,Apple Inc.,AAPL,62.06,418474000
2020-03-12,NASDAQ,Microsoft Corporation,MSFT,139.06,93226400
2020-03-12,NYSE,Berkshire Hathaway Inc.,BRK,272000,1900
2020-03-12,NYSE,Johnson & Johnson,JNJ,125.41,21539200
2020-03-13,NASDAQ,Apple Inc.,AAPL,69.49,370732000
2020-03-13,NASDAQ,Microsoft Corporation,MSFT,158.83,92727400
2020-03-13,NYSE,Berkshire Hathaway Inc.,BRK,289000,1100
2020-03-13,NYSE,Johnson & Johnson,JNJ,134.29,20084200
2020-03-16,NASDAQ,Apple Inc.,AAPL,60.55,322423600
2020-03-16,NASDAQ,Microsoft Corporation,MSFT,135.42,87905900
2020-03-16,NYSE,Berkshire Hathaway Inc.,BRK,268000,700
2020-03-16,NYSE,Johnson & Johnson,JNJ,127.13,18877900
2020-03-17,NASDAQ,Apple Inc.,AAPL,63.22,324056000
2020-03-17,NASDAQ,Microsoft Corporation,MSFT,146.57,81059800
2020-03-17,NYSE,Berkshire Hathaway Inc.,BRK,280248,1200
2020-03-17,NYSE,Johnson & Johnson,JNJ,136.59,18911800
2020-03-18,NASDAQ,Apple Inc.,AAPL,61.67,300233600
2020-03-18,NASDAQ,Microsoft Corporation,MSFT,140.4,81593200
2020-03-18,NYSE,Berkshire Hathaway Inc.,BRK,256300,1500
2020-03-18,NYSE,Johnson & Johnson,JNJ,134.96,17521100
2020-03-19,NASDAQ,Apple Inc.,AAPL,61.2,271857200
2020-03-19,NASDAQ,Microsoft Corporation,MSFT,142.71,85922700
2020-03-19,NYSE,Berkshire Hathaway Inc.,BRK,261690,1100
2020-03-19,NYSE,Johnson & Johnson,JNJ,127.05,18482300
2020-03-20,NASDAQ,Apple Inc.,AAPL,57.31,401693200
2020-03-20,NASDAQ,Microsoft Corporation,MSFT,137.35,84866200
2020-03-20,NYSE,Berkshire Hathaway Inc.,BRK,257346,1200
2020-03-20,NYSE,Johnson & Johnson,JNJ,119.89,19785100
2020-03-23,NASDAQ,Apple Inc.,AAPL,56.09,336752800
2020-03-23,NASDAQ,Microsoft Corporation,MSFT,135.98,78975200
2020-03-23,NYSE,Berkshire Hathaway Inc.,BRK,240000,1300
2020-03-23,NYSE,Johnson & Johnson,JNJ,111.14,20815200
2020-03-24,NASDAQ,Apple Inc.,AAPL,61.72,287531200
2020-03-24,NASDAQ,Microsoft Corporation,MSFT,148.34,82516700
2020-03-24,NYSE,Berkshire Hathaway Inc.,BRK,267090,1200
2020-03-24,NYSE,Johnson & Johnson,JNJ,119.18,17604800
2020-03-25,NASDAQ,Apple Inc.,AAPL,61.38,303602000
2020-03-25,NASDAQ,Microsoft Corporation,MSFT,146.92,75638200
2020-03-25,NYSE,Berkshire Hathaway Inc.,BRK,270759,1000
2020-03-25,NYSE,Johnson & Johnson,JNJ,119.4,13986100
2020-03-26,NASDAQ,Apple Inc.,AAPL,64.61,252087200
2020-03-26,NASDAQ,Microsoft Corporation,MSFT,156.11,64568100
2020-03-26,NYSE,Berkshire Hathaway Inc.,BRK,276095,800
2020-03-26,NYSE,Johnson & Johnson,JNJ,126.57,15066800
2020-03-27,NASDAQ,Apple Inc.,AAPL,61.94,204216800
2020-03-27,NASDAQ,Microsoft Corporation,MSFT,149.7,57042300
2020-03-27,NYSE,Berkshire Hathaway Inc.,BRK,268126,600
2020-03-27,NYSE,Johnson & Johnson,JNJ,123.16,12133200
2020-03-30,NASDAQ,Apple Inc.,AAPL,63.7,167976400
2020-03-30,NASDAQ,Microsoft Corporation,MSFT,160.23,63420300
2020-03-30,NYSE,Berkshire Hathaway Inc.,BRK,274021,400
2020-03-30,NYSE,Johnson & Johnson,JNJ,133.01,21754000
2020-03-31,NASDAQ,Apple Inc.,AAPL,63.57,197002000
2020-03-31,NASDAQ,Microsoft Corporation,MSFT,157.71,77927200
2020-03-31,NYSE,Berkshire Hathaway Inc.,BRK,272000,500
2020-03-31,NYSE,Johnson & Johnson,JNJ,131.13,15746100
2020-04-01,NASDAQ,Apple Inc.,AAPL,60.23,176218400
2020-04-01,NASDAQ,Microsoft Corporation,MSFT,152.11,57969900
2020-04-01,NYSE,Berkshire Hathaway Inc.,BRK,261250,900
2020-04-01,NYSE,Johnson & Johnson,JNJ,128.81,12606100
2020-04-02,NASDAQ,Apple Inc.,AAPL,61.23,165934000
2020-04-02,NASDAQ,Microsoft Corporation,MSFT,155.26,49630700
2020-04-02,NYSE,Berkshire Hathaway Inc.,BRK,271475,900
2020-04-02,NYSE,Johnson & Johnson,JNJ,133.15,11594500
2020-04-03,NASDAQ,Apple Inc.,AAPL,60.35,129880000
2020-04-03,NASDAQ,Microsoft Corporation,MSFT,153.83,41243300
2020-04-03,NYSE,Berkshire Hathaway Inc.,BRK,267954,300
2020-04-03,NYSE,Johnson & Johnson,JNJ,134.17,10071200
2020-04-06,NASDAQ,Apple Inc.,AAPL,65.62,201820400
2020-04-06,NASDAQ,Microsoft Corporation,MSFT,165.27,67111700
2020-04-06,NYSE,Berkshire Hathaway Inc.,BRK,277260,600
2020-04-06,NYSE,Johnson & Johnson,JNJ,139.76,14994400
2020-04-07,NASDAQ,Apple Inc.,AAPL,64.86,202887200
2020-04-07,NASDAQ,Microsoft Corporation,MSFT,163.49,62769000
2020-04-07,NYSE,Berkshire Hathaway Inc.,BRK,276700,700
2020-04-07,NYSE,Johnson & Johnson,JNJ,137.48,11567100
2020-04-08,NASDAQ,Apple Inc.,AAPL,66.52,168895200
2020-04-08,NASDAQ,Microsoft Corporation,MSFT,165.13,48318200
2020-04-08,NYSE,Berkshire Hathaway Inc.,BRK,286999,400
2020-04-08,NYSE,Johnson & Johnson,JNJ,143.26,10758200
2020-04-09,NASDAQ,Apple Inc.,AAPL,67,162116400
2020-04-09,NASDAQ,Microsoft Corporation,MSFT,165.14,51431800
2020-04-09,NYSE,Berkshire Hathaway Inc.,BRK,290500,600
2020-04-09,NYSE,Johnson & Johnson,JNJ,141.23,11127200
2020-04-13,NASDAQ,Apple Inc.,AAPL,68.31,131022800
2020-04-13,NASDAQ,Microsoft Corporation,MSFT,165.51,41905300
2020-04-13,NYSE,Berkshire Hathaway Inc.,BRK,282800,600
2020-04-13,NYSE,Johnson & Johnson,JNJ,139.77,8153200
2020-04-14,NASDAQ,Apple Inc.,AAPL,71.76,194994800
2020-04-14,NASDAQ,Microsoft Corporation,MSFT,173.7,52874300
2020-04-14,NYSE,Berkshire Hathaway Inc.,BRK,289730,700
2020-04-14,NYSE,Johnson & Johnson,JNJ,146.03,13838000
2020-04-15,NASDAQ,Apple Inc.,AAPL,71.11,131154400
2020-04-15,NASDAQ,Microsoft Corporation,MSFT,171.88,40940800
2020-04-15,NYSE,Berkshire Hathaway Inc.,BRK,283750,600
2020-04-15,NYSE,Johnson & Johnson,JNJ,147.66,11962300
2020-04-16,NASDAQ,Apple Inc.,AAPL,71.67,157125200
2020-04-16,NASDAQ,Microsoft Corporation,MSFT,177.04,50479600
2020-04-16,NYSE,Berkshire Hathaway Inc.,BRK,282282,800
2020-04-16,NYSE,Johnson & Johnson,JNJ,149.67,12181700
2020-04-17,NASDAQ,Apple Inc.,AAPL,70.7,215250000
2020-04-17,NASDAQ,Microsoft Corporation,MSFT,178.6,52765600
2020-04-17,NYSE,Berkshire Hathaway Inc.,BRK,284400,800
2020-04-17,NYSE,Johnson & Johnson,JNJ,152.02,10920000
2020-04-20,NASDAQ,Apple Inc.,AAPL,69.23,130015200
2020-04-20,NASDAQ,Microsoft Corporation,MSFT,175.06,36669600
2020-04-20,NYSE,Berkshire Hathaway Inc.,BRK,282800,700
2020-04-20,NYSE,Johnson & Johnson,JNJ,151.67,12226200
2020-04-21,NASDAQ,Apple Inc.,AAPL,67.09,180991600
2020-04-21,NASDAQ,Microsoft Corporation,MSFT,167.82,56203700
2020-04-21,NYSE,Berkshire Hathaway Inc.,BRK,275750,700
2020-04-21,NYSE,Johnson & Johnson,JNJ,149.68,9951100
2020-04-22,NASDAQ,Apple Inc.,AAPL,69.03,117057200
2020-04-22,NASDAQ,Microsoft Corporation,MSFT,173.52,34651600
2020-04-22,NYSE,Berkshire Hathaway Inc.,BRK,279660,700
2020-04-22,NYSE,Johnson & Johnson,JNJ,152.99,11518300
2020-04-23,NASDAQ,Apple Inc.,AAPL,68.76,124814400
2020-04-23,NASDAQ,Microsoft Corporation,MSFT,171.42,32790800
2020-04-23,NYSE,Berkshire Hathaway Inc.,BRK,278750,600
2020-04-23,NYSE,Johnson & Johnson,JNJ,155.51,10665000
2020-04-24,NASDAQ,Apple Inc.,AAPL,70.74,126508800
2020-04-24,NASDAQ,Microsoft Corporation,MSFT,174.55,34305300
2020-04-24,NYSE,Berkshire Hathaway Inc.,BRK,279460,500
2020-04-24,NYSE,Johnson & Johnson,JNJ,154.86,8654100
2020-04-27,NASDAQ,Apple Inc.,AAPL,70.79,117087600
2020-04-27,NASDAQ,Microsoft Corporation,MSFT,174.05,33194400
2020-04-27,NYSE,Berkshire Hathaway Inc.,BRK,281264,800
2020-04-27,NYSE,Johnson & Johnson,JNJ,154.29,8924000
2020-04-28,NASDAQ,Apple Inc.,AAPL,69.64,112004800
2020-04-28,NASDAQ,Microsoft Corporation,MSFT,169.81,34392700
2020-04-28,NYSE,Berkshire Hathaway Inc.,BRK,280600,600
2020-04-28,NYSE,Johnson & Johnson,JNJ,151.39,8558700
2020-04-29,NASDAQ,Apple Inc.,AAPL,71.93,137280800
2020-04-29,NASDAQ,Microsoft Corporation,MSFT,177.43,51286600
2020-04-29,NYSE,Berkshire Hathaway Inc.,BRK,284749,800
2020-04-29,NYSE,Johnson & Johnson,JNJ,150.24,9285200
2020-04-30,NASDAQ,Apple Inc.,AAPL,73.45,183064000
2020-04-30,NASDAQ,Microsoft Corporation,MSFT,179.21,53875900
2020-04-30,NYSE,Berkshire Hathaway Inc.,BRK,281700,500
2020-04-30,NYSE,Johnson & Johnson,JNJ,150.04,14829600
2020-05-01,NASDAQ,Apple Inc.,AAPL,72.27,240616800
2020-05-01,NASDAQ,Microsoft Corporation,MSFT,174.57,39311700
2020-05-01,NYSE,Berkshire Hathaway Inc.,BRK,273975,600
2020-05-01,NYSE,Johnson & Johnson,JNJ,148.29,7307300
2020-05-04,NASDAQ,Apple Inc.,AAPL,73.29,133568000
2020-05-04,NASDAQ,Microsoft Corporation,MSFT,178.84,30372900
2020-05-04,NYSE,Berkshire Hathaway Inc.,BRK,267080,600
2020-05-04,NYSE,Johnson & Johnson,JNJ,148.27,7198400
2020-05-05,NASDAQ,Apple Inc.,AAPL,74.39,147751200
2020-05-05,NASDAQ,Microsoft Corporation,MSFT,180.76,36839200
2020-05-05,NYSE,Berkshire Hathaway Inc.,BRK,264280,500
2020-05-05,NYSE,Johnson & Johnson,JNJ,149.5,6562300
2020-05-06,NASDAQ,Apple Inc.,AAPL,75.16,142333600
2020-05-06,NASDAQ,Microsoft Corporation,MSFT,182.54,32139300
2020-05-06,NYSE,Berkshire Hathaway Inc.,BRK,259100,500
2020-05-06,NYSE,Johnson & Johnson,JNJ,148.08,6191600
2020-05-07,NASDAQ,Apple Inc.,AAPL,75.93,115215200
2020-05-07,NASDAQ,Microsoft Corporation,MSFT,183.6,28316000
2020-05-07,NYSE,Berkshire Hathaway Inc.,BRK,260750,400
2020-05-07,NYSE,Johnson & Johnson,JNJ,147.59,5570500
2020-05-08,NASDAQ,Apple Inc.,AAPL,77.53,134048000
2020-05-08,NASDAQ,Microsoft Corporation,MSFT,184.68,30912600
2020-05-08,NYSE,Berkshire Hathaway Inc.,BRK,265280,300
2020-05-08,NYSE,Johnson & Johnson,JNJ,148.7,4712100
2020-05-11,NASDAQ,Apple Inc.,AAPL,78.75,145946400
2020-05-11,NASDAQ,Microsoft Corporation,MSFT,186.74,30809400
2020-05-11,NYSE,Berkshire Hathaway Inc.,BRK,261601,400
2020-05-11,NYSE,Johnson & Johnson,JNJ,149.11,5886000
2020-05-12,NASDAQ,Apple Inc.,AAPL,77.85,162301200
2020-05-12,NASDAQ,Microsoft Corporation,MSFT,182.51,32038200
2020-05-12,NYSE,Berkshire Hathaway Inc.,BRK,260000,300
2020-05-12,NYSE,Johnson & Johnson,JNJ,147.14,7039200
2020-05-13,NASDAQ,Apple Inc.,AAPL,76.91,200622400
2020-05-13,NASDAQ,Microsoft Corporation,MSFT,179.75,44711500
2020-05-13,NYSE,Berkshire Hathaway Inc.,BRK,255715,600
2020-05-13,NYSE,Johnson & Johnson,JNJ,147.13,6970500
2020-05-14,NASDAQ,Apple Inc.,AAPL,77.39,158929200
2020-05-14,NASDAQ,Microsoft Corporation,MSFT,180.53,41873900
2020-05-14,NYSE,Berkshire Hathaway Inc.,BRK,256230,400
2020-05-14,NYSE,Johnson & Johnson,JNJ,147.64,6871400
2020-05-15,NASDAQ,Apple Inc.,AAPL,76.93,166348400
2020-05-15,NASDAQ,Microsoft Corporation,MSFT,183.16,46610400
2020-05-15,NYSE,Berkshire Hathaway Inc.,BRK,253501,300
2020-05-15,NYSE,Johnson & Johnson,JNJ,150.44,10340400
2020-05-18,NASDAQ,Apple Inc.,AAPL,78.74,135372400
2020-05-18,NASDAQ,Microsoft Corporation,MSFT,184.91,35306600
2020-05-18,NYSE,Berkshire Hathaway Inc.,BRK,262900,600
2020-05-18,NYSE,Johnson & Johnson,JNJ,150.52,7390000
2020-05-19,NASDAQ,Apple Inc.,AAPL,78.29,101729600
2020-05-19,NASDAQ,Microsoft Corporation,MSFT,183.63,26799100
2020-05-19,NYSE,Berkshire Hathaway Inc.,BRK,258700,300
2020-05-19,NYSE,Johnson & Johnson,JNJ,149.02,6107300
2020-05-20,NASDAQ,Apple Inc.,AAPL,79.81,111504800
2020-05-20,NASDAQ,Microsoft Corporation,MSFT,185.66,31261300
2020-05-20,NYSE,Berkshire Hathaway Inc.,BRK,264100,200
2020-05-20,NYSE,Johnson & Johnson,JNJ,147.68,5713400
2020-05-21,NASDAQ,Apple Inc.,AAPL,79.21,102688800
2020-05-21,NASDAQ,Microsoft Corporation,MSFT,183.43,29119500
2020-05-21,NYSE,Berkshire Hathaway Inc.,BRK,261906,300
2020-05-21,NYSE,Johnson & Johnson,JNJ,146.71,6487300
2020-05-22,NASDAQ,Apple Inc.,AAPL,79.72,81803200
2020-05-22,NASDAQ,Microsoft Corporation,MSFT,183.51,20826900
2020-05-22,NYSE,Berkshire Hathaway Inc.,BRK,263094,300
2020-05-22,NYSE,Johnson & Johnson,JNJ,144.37,6140900
2020-05-26,NASDAQ,Apple Inc.,AAPL,79.18,125522000
2020-05-26,NASDAQ,Microsoft Corporation,MSFT,181.57,36073600
2020-05-26,NYSE,Berkshire Hathaway Inc.,BRK,270330,600
2020-05-26,NYSE,Johnson & Johnson,JNJ,144.56,7072300
2020-05-27,NASDAQ,Apple Inc.,AAPL,79.53,112945200
2020-05-27,NASDAQ,Microsoft Corporation,MSFT,181.81,39517100
2020-05-27,NYSE,Berkshire Hathaway Inc.,BRK,278495,500
2020-05-27,NYSE,Johnson & Johnson,JNJ,144.89,7950000
2020-05-28,NASDAQ,Apple Inc.,AAPL,79.56,133560800
2020-05-28,NASDAQ,Microsoft Corporation,MSFT,181.4,33810200
2020-05-28,NYSE,Berkshire Hathaway Inc.,BRK,277035,400
2020-05-28,NYSE,Johnson & Johnson,JNJ,146.97,6189600
2020-05-29,NASDAQ,Apple Inc.,AAPL,79.49,153598000
2020-05-29,NASDAQ,Microsoft Corporation,MSFT,183.25,42146700
2020-05-29,NYSE,Berkshire Hathaway Inc.,BRK,278640,400
2020-05-29,NYSE,Johnson & Johnson,JNJ,148.75,8505200
2020-06-01,NASDAQ,Apple Inc.,AAPL,80.46,80791200
2020-06-01,NASDAQ,Microsoft Corporation,MSFT,182.83,22622400
2020-06-01,NYSE,Berkshire Hathaway Inc.,BRK,275600,300
2020-06-01,NYSE,Johnson & Johnson,JNJ,147.19,6141800
2020-06-02,NASDAQ,Apple Inc.,AAPL,80.83,87642800
2020-06-02,NASDAQ,Microsoft Corporation,MSFT,184.91,30794600
2020-06-02,NYSE,Berkshire Hathaway Inc.,BRK,278560,400
2020-06-02,NYSE,Johnson & Johnson,JNJ,148.25,6078300
2020-06-03,NASDAQ,Apple Inc.,AAPL,81.28,104491200
2020-06-03,NASDAQ,Microsoft Corporation,MSFT,185.36,27311000
2020-06-03,NYSE,Berkshire Hathaway Inc.,BRK,286090,400
2020-06-03,NYSE,Johnson & Johnson,JNJ,148.65,6339500
2020-06-04,NASDAQ,Apple Inc.,AAPL,80.58,87560400
2020-06-04,NASDAQ,Microsoft Corporation,MSFT,182.92,28761800
2020-06-04,NYSE,Berkshire Hathaway Inc.,BRK,287878,300
2020-06-04,NYSE,Johnson & Johnson,JNJ,146.73,8170500
2020-06-05,NASDAQ,Apple Inc.,AAPL,82.88,137250400
2020-06-05,NASDAQ,Microsoft Corporation,MSFT,187.2,39893600
2020-06-05,NYSE,Berkshire Hathaway Inc.,BRK,300920,600
2020-06-05,NYSE,Johnson & Johnson,JNJ,147.3,9725400
2020-06-08,NASDAQ,Apple Inc.,AAPL,83.36,95654400
2020-06-08,NASDAQ,Microsoft Corporation,MSFT,188.36,33211600
2020-06-08,NYSE,Berkshire Hathaway Inc.,BRK,302235,600
2020-06-08,NYSE,Johnson & Johnson,JNJ,146.77,7555600
2020-06-09,NASDAQ,Apple Inc.,AAPL,86,147712400
2020-06-09,NASDAQ,Microsoft Corporation,MSFT,189.8,29783900
2020-06-09,NYSE,Berkshire Hathaway Inc.,BRK,293955,400
2020-06-09,NYSE,Johnson & Johnson,JNJ,145.96,8247200
2020-06-10,NASDAQ,Apple Inc.,AAPL,88.21,166651600
2020-06-10,NASDAQ,Microsoft Corporation,MSFT,196.84,43872300
2020-06-10,NYSE,Berkshire Hathaway Inc.,BRK,287200,400
2020-06-10,NYSE,Johnson & Johnson,JNJ,147.8,10137100
2020-06-11,NASDAQ,Apple Inc.,AAPL,83.97,201662400
2020-06-11,NASDAQ,Microsoft Corporation,MSFT,186.27,52854700
2020-06-11,NYSE,Berkshire Hathaway Inc.,BRK,267729,900
2020-06-11,NYSE,Johnson & Johnson,JNJ,140.87,11913300
2020-06-12,NASDAQ,Apple Inc.,AAPL,84.7,200146000
2020-06-12,NASDAQ,Microsoft Corporation,MSFT,187.74,43345700
2020-06-12,NYSE,Berkshire Hathaway Inc.,BRK,271515,600
2020-06-12,NYSE,Johnson & Johnson,JNJ,142.15,8685700
2020-06-15,NASDAQ,Apple Inc.,AAPL,85.75,138808800
2020-06-15,NASDAQ,Microsoft Corporation,MSFT,188.94,32770200
2020-06-15,NYSE,Berkshire Hathaway Inc.,BRK,271956,800
2020-06-15,NYSE,Johnson & Johnson,JNJ,141.25,8649600
2020-06-16,NASDAQ,Apple Inc.,AAPL,88.02,165428800
2020-06-16,NASDAQ,Microsoft Corporation,MSFT,193.57,42556700
2020-06-16,NYSE,Berkshire Hathaway Inc.,BRK,273480,900
2020-06-16,NYSE,Johnson & Johnson,JNJ,144.46,7579100
2020-06-17,NASDAQ,Apple Inc.,AAPL,87.9,114406400
2020-06-17,NASDAQ,Microsoft Corporation,MSFT,194.24,25655900
2020-06-17,NYSE,Berkshire Hathaway Inc.,BRK,275000,800
2020-06-17,NYSE,Johnson & Johnson,JNJ,144.02,5092800
2020-06-18,NASDAQ,Apple Inc.,AAPL,87.93,96820400
2020-06-18,NASDAQ,Microsoft Corporation,MSFT,196.32,23061600
2020-06-18,NYSE,Berkshire Hathaway Inc.,BRK,273000,800
2020-06-18,NYSE,Johnson & Johnson,JNJ,143.41,4797400
2020-06-19,NASDAQ,Apple Inc.,AAPL,87.43,264476000
2020-06-19,NASDAQ,Microsoft Corporation,MSFT,195.15,44441100
2020-06-19,NYSE,Berkshire Hathaway Inc.,BRK,271600,900
2020-06-19,NYSE,Johnson & Johnson,JNJ,143.83,12206900
2020-06-22,NASDAQ,Apple Inc.,AAPL,89.72,135445200
2020-06-22,NASDAQ,Microsoft Corporation,MSFT,200.57,32818900
2020-06-22,NYSE,Berkshire Hathaway Inc.,BRK,272000,900
2020-06-22,NYSE,Johnson & Johnson,JNJ,143.39,5285600
2020-06-23,NASDAQ,Apple Inc.,AAPL,91.63,212155600
2020-06-23,NASDAQ,Microsoft Corporation,MSFT,201.91,30917400
2020-06-23,NYSE,Berkshire Hathaway Inc.,BRK,272700,900
2020-06-23,NYSE,Johnson & Johnson,JNJ,142.86,5921600
2020-06-24,NASDAQ,Apple Inc.,AAPL,90.01,192623200
2020-06-24,NASDAQ,Microsoft Corporation,MSFT,197.84,36740600
2020-06-24,NYSE,Berkshire Hathaway Inc.,BRK,266440,700
2020-06-24,NYSE,Johnson & Johnson,JNJ,139.82,8211200
2020-06-25,NASDAQ,Apple Inc.,AAPL,91.21,137522400
2020-06-25,NASDAQ,Microsoft Corporation,MSFT,200.34,27803900
2020-06-25,NYSE,Berkshire Hathaway Inc.,BRK,267840,400
2020-06-25,NYSE,Johnson & Johnson,JNJ,139.67,7421200
2020-06-26,NASDAQ,Apple Inc.,AAPL,88.41,205256800
2020-06-26,NASDAQ,Microsoft Corporation,MSFT,196.33,54675800
2020-06-26,NYSE,Berkshire Hathaway Inc.,BRK,263400,800
2020-06-26,NYSE,Johnson & Johnson,JNJ,137.81,12849700
2020-06-29,NASDAQ,Apple Inc.,AAPL,90.45,130646000
2020-06-29,NASDAQ,Microsoft Corporation,MSFT,198.44,26701600
2020-06-29,NYSE,Berkshire Hathaway Inc.,BRK,265219,400
2020-06-29,NYSE,Johnson & Johnson,JNJ,139.04,5309800
2020-06-30,NASDAQ,Apple Inc.,AAPL,91.2,140223200
2020-06-30,NASDAQ,Microsoft Corporation,MSFT,203.51,34310300
2020-06-30,NYSE,Berkshire Hathaway Inc.,BRK,267300,500
2020-06-30,NYSE,Johnson & Johnson,JNJ,140.63,7738300
2020-07-01,NASDAQ,Apple Inc.,AAPL,91.03,110737200
2020-07-01,NASDAQ,Microsoft Corporation,MSFT,204.7,32061200
2020-07-01,NYSE,Berkshire Hathaway Inc.,BRK,267020,400
2020-07-01,NYSE,Johnson & Johnson,JNJ,140.38,6174800
2020-07-02,NASDAQ,Apple Inc.,AAPL,91.03,114041600
2020-07-02,NASDAQ,Microsoft Corporation,MSFT,206.26,29315800
2020-07-02,NYSE,Berkshire Hathaway Inc.,BRK,267551,500
2020-07-02,NYSE,Johnson & Johnson,JNJ,140.97,5152200
2020-07-06,NASDAQ,Apple Inc.,AAPL,93.46,118655600
2020-07-06,NASDAQ,Microsoft Corporation,MSFT,210.7,31897600
2020-07-06,NYSE,Berkshire Hathaway Inc.,BRK,274050,500
2020-07-06,NYSE,Johnson & Johnson,JNJ,142.98,6156400
2020-07-07,NASDAQ,Apple Inc.,AAPL,93.17,112424400
2020-07-07,NASDAQ,Microsoft Corporation,MSFT,208.25,33600700
2020-07-07,NYSE,Berkshire Hathaway Inc.,BRK,271640,400
2020-07-07,NYSE,Johnson & Johnson,JNJ,142.85,5622600
2020-07-08,NASDAQ,Apple Inc.,AAPL,95.34,117092000
2020-07-08,NASDAQ,Microsoft Corporation,MSFT,212.83,33600000
2020-07-08,NYSE,Berkshire Hathaway Inc.,BRK,271770,300
2020-07-08,NYSE,Johnson & Johnson,JNJ,143.27,6257400
2020-07-09,NASDAQ,Apple Inc.,AAPL,95.75,125642800
2020-07-09,NASDAQ,Microsoft Corporation,MSFT,214.32,33121700
2020-07-09,NYSE,Berkshire Hathaway Inc.,BRK,268780,400
2020-07-09,NYSE,Johnson & Johnson,JNJ,142.49,5738600
2020-07-10,NASDAQ,Apple Inc.,AAPL,95.92,90257200
2020-07-10,NASDAQ,Microsoft Corporation,MSFT,213.67,26177600
2020-07-10,NYSE,Berkshire Hathaway Inc.,BRK,273900,300
2020-07-10,NYSE,Johnson & Johnson,JNJ,142.37,4282400
2020-07-13,NASDAQ,Apple Inc.,AAPL,95.48,191649200
2020-07-13,NASDAQ,Microsoft Corporation,MSFT,207.07,38135600
2020-07-13,NYSE,Berkshire Hathaway Inc.,BRK,276015,500
2020-07-13,NYSE,Johnson & Johnson,JNJ,145.21,6951900
2020-07-14,NASDAQ,Apple Inc.,AAPL,97.06,170989200
2020-07-14,NASDAQ,Microsoft Corporation,MSFT,208.35,37591800
2020-07-14,NYSE,Berkshire Hathaway Inc.,BRK,284780,400
2020-07-14,NYSE,Johnson & Johnson,JNJ,147.92,7447100
2020-07-15,NASDAQ,Apple Inc.,AAPL,97.72,153198000
2020-07-15,NASDAQ,Microsoft Corporation,MSFT,208.04,32179400
2020-07-15,NYSE,Berkshire Hathaway Inc.,BRK,285520,500
2020-07-15,NYSE,Johnson & Johnson,JNJ,148.26,8512800
2020-07-16,NASDAQ,Apple Inc.,AAPL,96.52,110577600
2020-07-16,NASDAQ,Microsoft Corporation,MSFT,203.92,29940700
2020-07-16,NYSE,Berkshire Hathaway Inc.,BRK,286271,300
2020-07-16,NYSE,Johnson & Johnson,JNJ,149.25,9304700
2020-07-17,NASDAQ,Apple Inc.,AAPL,96.33,92186800
2020-07-17,NASDAQ,Microsoft Corporation,MSFT,202.88,31635300
2020-07-17,NYSE,Berkshire Hathaway Inc.,BRK,286140,300
2020-07-17,NYSE,Johnson & Johnson,JNJ,149.35,7441100
2020-07-20,NASDAQ,Apple Inc.,AAPL,98.36,90318000
2020-07-20,NASDAQ,Microsoft Corporation,MSFT,211.6,36884800
2020-07-20,NYSE,Berkshire Hathaway Inc.,BRK,285590,200
2020-07-20,NYSE,Johnson & Johnson,JNJ,149.6,6191500
2020-07-21,NASDAQ,Apple Inc.,AAPL,97,103646000
